player_code,year,tpa,sb,avg,slg,avg_exit_speed,hard_hit_perc
2000142,2018,111,0,0.300970874,0.368932039,90.53249964,0.425
2649322,2013,110,13,0.306930693,0.475247525,,
2769911,2015,110,0,0.21875,0.239583333,86.05395653,0.0625
2232168,2016,110,1,0.25,0.37,83.00323979,0.125
2260794,2017,110,3,0.191919192,0.343434343,85.52315236,0.255813953
2283156,2017,110,1,0.237623762,0.257425743,82.66597092,0.191176471
2290050,2018,110,4,0.295454545,0.443181818,84.58641889,0.236363636
2493474,2010,109,0,0.216494845,0.319587629,,
2601068,2014,109,0,0.17,0.27,83.96863767,0.125
2271264,2017,109,0,0.255319149,0.35106383,86.82382647,0.340909091
2255106,2015,109,7,0.254901961,0.274509804,84.25849075,0
2683822,2010,108,0,0.343434343,0.464646465,,
2863567,2014,108,3,0.238636364,0.284090909,,
2544718,2010,107,4,0.204301075,0.365591398,,
2648770,2014,107,0,0.295918367,0.469387755,,
2285958,2018,107,0,0.168421053,0.221052632,83.11880623,0
2175462,2018,107,0,0.131868132,0.230769231,86.70381946,0.338983051
2286594,2018,107,3,0.238636364,0.272727273,78.84245947,0.139534884
2473004,2014,106,1,0.237113402,0.298969072,78.24987225,0.214285714
2649322,2012,106,11,0.24742268,0.319587629,,
2900298,2016,106,10,0.287234043,0.308510638,81.39310344,0
2174658,2014,106,0,0.360465116,0.546511628,91.67532079,0.5
2661374,2012,105,6,0.282608696,0.304347826,,
2677359,2011,105,0,0.239583333,0.479166667,,
2865200,2014,105,2,0.130434783,0.163043478,,
2128632,2016,105,0,0.1875,0.291666667,85.81285643,0.333333333
343043,2010,104,0,0.193548387,0.258064516,,
2615857,2012,104,0,0.318681319,0.428571429,,
2248038,2017,104,0,0.127906977,0.174418605,85.28953536,0.363636364
2215668,2017,104,0,0.279569892,0.365591398,85.74964578,0.266666667
2588855,2011,103,0,0.204301075,0.215053763,,
2862900,2014,103,0,0.218390805,0.252873563,85.59658035,0.083333333
2588855,2010,102,0,0.193548387,0.247311828,,
2678624,2012,102,1,0.288888889,0.411111111,,
2863567,2015,102,0,0.244680851,0.255319149,,
2246862,2017,102,5,0.313131313,0.393939394,85.40597954,0.265625
2291076,2018,102,1,0.230769231,0.32967033,84.25649407,0.24137931
2193048,2016,101,0,0.290697674,0.406976744,81.91341088,0.222222222
2284200,2018,101,3,0.136842105,0.178947368,77.21173906,0
2200698,2014,101,0,0.213483146,0.426966292,86.50129305,0.27027027
2782262,2014,100,6,0.317647059,0.505882353,92.92444253,0.391304348
2240064,2018,100,2,0.2,0.233333333,77.96437243,0.094594595
2236902,2018,99,0,0.191489362,0.265957447,84.28310951,0.223684211
2279814,2018,99,1,0.188235294,0.247058824,84.2835408,0.134615385
2648770,2013,98,1,0.215053763,0.365591398,,
2237622,2017,98,5,0.238636364,0.329545455,72.13755404,0.1
2278980,2017,97,2,0.231707317,0.280487805,80.74693571,0.117647059
2489426,2010,96,0,0.240963855,0.289156627,,
2728741,2011,96,1,0.225352113,0.309859155,,
2770509,2016,96,0,0.213483146,0.359550562,87.82281294,0.20754717
2225268,2017,96,0,0.279069767,0.441860465,83.28862848,0.246153846
2300820,2018,96,0,0.288888889,0.377777778,86.47207849,0.3
2261526,2018,96,3,0.219512195,0.390243902,85.94223972,0.169811321
2209320,2016,96,0,0.22826087,0.391304348,88.30792371,0.288461538
2158164,2016,96,0,0.189873418,0.303797468,86.58135035,0.285714286
2601896,2013,95,0,0.202380952,0.226190476,,
2728810,2011,95,2,0.255813953,0.360465116,,
2245050,2015,95,0,0.147727273,0.159090909,84.96220066,0.285714286
2231184,2014,95,1,0.21686747,0.277108434,72.58466534,0
2255244,2016,95,1,0.155844156,0.233766234,84.46715965,0.142857143
2226312,2015,95,3,0.160493827,0.185185185,71.89881297,0
2295342,2018,95,5,0.160493827,0.209876543,81.70410769,0.078947368
439850,2010,94,1,0.204545455,0.306818182,,
2190702,2015,94,1,0.306818182,0.5,87.94238473,0.392857143
2234712,2015,94,0,0.302325581,0.406976744,89.31727479,0.214285714
2251158,2018,94,0,0.235294118,0.364705882,83.90103752,0.206896552
2920285,2016,93,0,0.178571429,0.19047619,83.35827374,0.125
2206398,2015,93,8,0.227272727,0.25,76.56918322,0
2254908,2018,93,3,0.174418605,0.209302326,82.27979075,0.159090909
2254164,2015,93,5,0.265822785,0.430379747,86.30717143,0.2
2820350,2014,92,0,0.130952381,0.166666667,,
2229564,2017,92,1,0.280898876,0.415730337,88.52820115,0.296875
1950053,2016,91,0,0.298850575,0.425287356,85.65638083,0.057142857
2642353,2012,91,1,0.0875,0.15,,
2226192,2015,91,3,0.230769231,0.320512821,85.03978789,0.090909091
2175132,2014,91,0,0.240963855,0.397590361,85.54044791,0
2252040,2017,91,0,0.173913043,0.246376812,82.54754421,0.083333333
2819223,2013,90,8,0.298701299,0.350649351,,
2226444,2015,90,5,0.217948718,0.243589744,78.36598321,0.058823529
2232234,2017,90,1,0.192771084,0.397590361,80.06058375,0.255813953
2230536,2015,90,0,0.197530864,0.358024691,85.43737716,0.260869565
2865200,2015,89,0,0.156626506,0.204819277,81.7692249,0
1949432,2011,88,0,0.246753247,0.350649351,,
2597733,2015,88,0,0.292682927,0.365853659,86.8711915,0.090909091
2248032,2016,88,0,0.225,0.275,83.27967734,0.04
2254356,2015,88,2,0.139240506,0.189873418,90.63476736,0
2253000,2018,87,4,0.269230769,0.384615385,77.43986015,0.074074074
1949432,2016,86,0,0.185185185,0.222222222,85.7480683,0.066666667
2737803,2012,86,3,0.215189873,0.240506329,,
2279928,2017,86,1,0.216216216,0.364864865,85.3196648,0.176470588
2218134,2015,85,6,0.186666667,0.2,78.42412983,0
2290830,2018,85,2,0.243243243,0.324324324,82.55451132,0.096774194
2279034,2017,84,0,0.313432836,0.328358209,86.22666336,0.297297297
2266026,2018,84,0,0.197368421,0.276315789,84.7217678,0.196428571
2260584,2018,83,1,0.287671233,0.506849315,94.14065771,0.485714286
2239734,2015,83,1,0.338028169,0.507042254,79.76818013,0
2188800,2016,83,5,0.25,0.361111111,87.37672202,0.4
2678785,2015,82,0,0.25,0.382352941,86.15628333,0.35
2228496,2018,82,0,0.253521127,0.352112676,83.60652791,0.288461538
2226558,2015,81,5,0.216216216,0.405405405,85.52910156,0.6
2286072,2017,81,0,0.166666667,0.303030303,83.78581176,0.189189189
2615857,2013,80,0,0.196969697,0.303030303,,
2634211,2011,80,3,0.297297297,0.418918919,,
2688744,2010,80,1,0.23943662,0.295774648,,
2288142,2018,80,3,0.164383562,0.191780822,80.68442637,0.181818182
2294760,2018,79,0,0.238095238,0.301587302,85.52567011,0.333333333
2215158,2015,79,1,0.323943662,0.521126761,91.1871696,0.450980392
2826790,2013,78,0,0.2,0.292307692,,
2469462,2011,77,6,0.208955224,0.23880597,,
2478823,2010,77,0,0.243243243,0.418918919,,
2642353,2013,77,0,0.260869565,0.52173913,,
2678624,2011,77,0,0.216216216,0.297297297,,
2682143,2014,77,0,0.191780822,0.342465753,86.04802522,0.166666667
2271114,2016,77,2,0.194029851,0.208955224,83.98959383,0.076923077
2234304,2018,77,2,0.253521127,0.422535211,86.05542749,0.276595745
2294586,2018,77,0,0.197183099,0.38028169,87.08993636,0.324324324
2283588,2018,75,1,0.142857143,0.19047619,83.54133709,0.137931034
2283042,2017,74,2,0.194029851,0.23880597,81.76320073,0.125
2259030,2017,74,3,0.245901639,0.327868852,88.17507651,0
2544074,2010,73,0,0.276923077,0.476923077,,
2270784,2018,73,2,0.123076923,0.184615385,84.35897213,0.2
2553734,2012,72,2,0.177419355,0.241935484,,
2473004,2016,71,0,0.253968254,0.380952381,82.36842958,0.041666667
2126514,2014,71,0,0.327272727,0.472727273,89.03533935,0.379310345
1737312,2014,71,2,0.245614035,0.350877193,84.34259811,0.25
2255484,2016,71,1,0.160714286,0.25,90.64277306,0.285714286
2196246,2016,71,0,0.261538462,0.430769231,85.87010248,0.315789474
2776075,2015,69,0,0.220338983,0.288135593,,
2250804,2018,69,2,0.357142857,0.464285714,85.19533143,0.258064516
2284608,2018,69,0,0.163934426,0.180327869,80.0285705,0.051282051
2130342,2014,69,1,0.314814815,0.481481481,84.88285874,0.333333333
2770509,2013,68,0,0.306451613,0.467741935,,
2286132,2017,67,1,0.253968254,0.444444444,87.08512961,0.111111111
904358,2010,66,0,0.163636364,0.309090909,,
2820350,2015,66,1,0.157894737,0.192982456,,
2820350,2016,66,0,0.209677419,0.225806452,83.68054095,0.105263158
2879276,2016,66,0,0.2,0.2,86.27476697,0.233333333
2248278,2017,66,1,0.14516129,0.225806452,82.69420289,0.222222222
2251188,2016,66,0,0.2,0.2,86.27476697,0.366666667
2274828,2018,66,0,0.245614035,0.263157895,81.18208165,0.19047619
2539405,2011,65,1,0.245614035,0.333333333,,
2632371,2012,65,0,0.210526316,0.245614035,,
2679268,2010,65,4,0.254545455,0.290909091,,
2271852,2017,65,0,0.288135593,0.440677966,83.09605708,0.071428571
2289108,2018,65,0,0.160714286,0.178571429,85.76757152,0.393939394
2276496,2018,65,0,0.277777778,0.351851852,88.14169475,0.272727273
2504514,2016,64,0,0.142857143,0.232142857,84.49167396,0.15625
2769244,2014,64,0,0.266666667,0.3,86.63128625,0.113636364
2285634,2018,64,2,0.166666667,0.3,82.50496674,0.263157895
1640496,2010,62,0,0.25862069,0.293103448,,
2820488,2014,62,0,0.244897959,0.326530612,90.12526545,0.222222222
2292360,2018,62,0,0.228070175,0.385964912,88.65332228,0.352941176
2258538,2017,62,0,0.192982456,0.263157895,85.59009352,0.411764706
2904875,2016,61,0,0.270833333,0.291666667,79.71506333,0
1741854,2018,61,0,0.269230769,0.538461538,90.63400192,0.476190476
2211210,2015,60,0,0.132075472,0.132075472,87.72268543,0.307692308
2728741,2012,59,0,0.24,0.32,,
2202552,2014,59,0,0.215686275,0.411764706,98.21062817,1
2257632,2016,58,2,0.2,0.32,87.77109844,0.347826087
2402210,2016,57,0,0.259259259,0.462962963,89.3641902,0.19047619
2567764,2012,57,0,0.2,0.254545455,,
2286138,2017,57,2,0.277777778,0.351851852,80.98353202,0.029411765
2192118,2017,57,0,0.31372549,0.607843137,88.82340314,0.311111111
2796407,2014,56,0,0.2,0.275,,
2822742,2015,56,3,0.239130435,0.347826087,,
2269920,2016,56,0,0.326923077,0.384615385,84.45429499,0.125
2678624,2010,55,1,0.212765957,0.340425532,,
2783320,2016,55,0,0.327272727,0.363636364,82.57127853,0
2282430,2017,55,1,0.208333333,0.3125,80.28607886,0.085714286
2694494,2010,54,2,0.159090909,0.227272727,,
2898412,2017,54,0,0.081632653,0.081632653,83.89775965,0.047619048
2297220,2018,54,0,0.212765957,0.29787234,88.26647659,0.357142857
2260908,2017,54,0,0.326923077,0.384615385,79.92106476,0.058823529
2497752,2011,53,0,0.3,0.56,,
2728810,2013,53,1,0.2,0.266666667,,
2865108,2014,53,3,0.25,0.270833333,,
2260704,2018,53,0,0.333333333,0.431372549,86.8054514,0.23255814
2221284,2017,53,0,0.255813953,0.372093023,86.44829185,0.25
2283210,2017,52,0,0.097560976,0.097560976,72.84215329,0
2233116,2015,52,0,0.219512195,0.219512195,88.31744963,0
2244696,2016,52,0,0.2,0.222222222,84.88652367,0.111111111
1917025,2011,51,3,0.255319149,0.361702128,,
2255226,2018,51,1,0.1875,0.354166667,91.29644029,0.387096774
2247978,2016,51,1,0.14893617,0.212765957,79.75473252,0.068965517
2646677,2016,50,0,0.260869565,0.369565217,86.5960442,0.153846154
2735779,2015,50,0,0.142857143,0.142857143,,
2237076,2017,50,0,0.266666667,0.422222222,87.08536553,0.352941176
1822590,2016,49,0,0.282051282,0.307692308,84.0510188,0.066666667
2288190,2018,49,0,0.15,0.15,80.43652049,0
2173614,2016,49,0,0.181818182,0.272727273,82.79638418,0.266666667
2287602,2018,49,2,0.153846154,0.205128205,74.9953837,0.083333333
2274162,2017,49,2,0.375,0.475,86.34115527,0.315789474
2265138,2016,48,0,0.142857143,0.238095238,90.84268566,0.357142857
2287338,2017,48,1,0.214285714,0.285714286,82.46997087,0.055555556
2157576,2016,46,0,0.136363636,0.159090909,85.3319432,0.133333333
2242590,2018,45,2,0.2,0.2,83.54234431,0.212121212
2262198,2017,45,0,0.236842105,0.289473684,79.24860101,0.086956522
2737803,2013,44,0,0.230769231,0.307692308,,
2776075,2013,44,0,0.153846154,0.205128205,,
2931233,2016,44,0,0.264705882,0.323529412,72.06722256,0
2207778,2016,44,0,0.216216216,0.297297297,85.64496975,0.285714286
1659576,2017,44,0,0.243243243,0.378378378,85.86387323,0.264705882
2778030,2015,43,1,0.230769231,0.307692308,80.77030296,0
2286150,2018,43,0,0.135135135,0.162162162,83.03026709,0.125
2738194,2013,42,0,0.297297297,0.432432432,,
2825456,2013,42,0,0.210526316,0.263157895,,
2286582,2017,42,0,0.078947368,0.078947368,96.55452492,0.5
2195976,2016,42,0,0.375,0.8,91.51160117,0.454545455
2497821,2017,41,0,0.131578947,0.210526316,83.77324811,0.1
2744565,2015,41,0,0.272727273,0.393939394,,
2285256,2018,41,0,0.235294118,0.235294118,79.48097808,0.125
2224218,2016,41,0,0.214285714,0.214285714,86.08748149,0.153846154
2258256,2015,41,1,0.314285714,0.542857143,89.43638705,0
2524133,2013,40,0,0.2,0.314285714,,
2173596,2015,40,0,0.142857143,0.2,84.1325855,0.115384615
2174298,2014,40,1,0.285714286,0.371428571,87.40379294,0.285714286
2648011,2010,39,0,0.352941176,0.382352941,,
2729224,2012,39,1,0.129032258,0.258064516,,
2249382,2016,39,0,0.121212121,0.212121212,73.4239891,0
2213184,2016,38,0,0.3125,0.46875,86.20559754,0.238095238
2820488,2013,37,1,0.172413793,0.275862069,,
2832885,2014,37,0,0.194444444,0.277777778,68.68229831,0
2147598,2016,37,0,0.129032258,0.129032258,79.55176176,0.272727273
2255784,2015,37,1,0.259259259,0.407407407,87.32725312,0
2249934,2016,37,0,0.103448276,0.137931034,76.8574485,0
2842499,2016,36,0,0.171428571,0.228571429,87.77198752,0.0625
2219160,2015,36,1,0.2,0.366666667,83.25723172,0.333333333
2506446,2011,34,0,0.258064516,0.322580645,,
2289798,2018,34,1,0.08,0.08,73.4614274,0
2229036,2018,34,0,0.133333333,0.3,86.81789259,0.086956522
2133000,2016,34,1,0.225806452,0.35483871,89.81411524,0.36
2200344,2017,33,0,0.107142857,0.25,85.90312375,0.235294118
2002968,2016,33,0,0.142857143,0.142857143,73.38707579,0
2212644,2018,33,0,0.28125,0.40625,80.05579522,0.04
2796407,2013,32,1,0.347826087,0.434782609,,
2208846,2016,32,0,0.153846154,0.153846154,79.65986494,0.076923077
2245932,2015,32,0,0.225806452,0.35483871,83.1918955,0
2769359,2016,31,0,0.111111111,0.111111111,84.62453493,0
2909705,2016,31,2,0.269230769,0.307692308,83.72363211,0.1
2216760,2014,31,0,0.125,0.125,70.24734351,0
2211816,2016,31,0,0.148148148,0.148148148,83.14816204,0.125
2429396,2013,30,2,0.206896552,0.344827586,,
2207502,2017,30,0,0.148148148,0.222222222,82.17947571,0.208333333
2281008,2017,30,0,0.115384615,0.153846154,64.57916764,0
2174142,2016,30,0,0.333333333,0.5,76.33902578,0
2783320,2014,29,1,0.172413793,0.172413793,,
2264550,2016,29,0,0.518518519,0.888888889,92.23471691,0.538461538
2534828,2010,28,0,0.333333333,0.333333333,,
2678624,2013,28,1,0.269230769,0.461538462,,
2247186,2016,28,0,0.2,0.6,90.34033629,0.444444444
2265618,2016,28,0,0.222222222,0.222222222,83.20396259,0.2
2223366,2018,28,0,0.16,0.24,81.49485463,0.142857143
2213142,2016,28,0,0.25,0.333333333,80.91936859,0.142857143
2615857,2011,27,0,0.130434783,0.260869565,,
2189988,2016,27,1,0.52173913,0.782608696,87.23925734,0.428571429
2197074,2014,27,0,0.05,0.05,73.87264181,0
1949432,2012,26,0,0.238095238,0.238095238,,
2524133,2014,26,0,0.181818182,0.227272727,81.3691488,0
2726832,2012,26,1,0.24,0.36,,
2294868,2018,26,1,0.090909091,0.090909091,83.95525142,0.083333333
2245326,2018,26,0,0.173913043,0.173913043,86.49154852,0.375
2211858,2017,26,1,0.318181818,0.681818182,85.90729339,0.25
2271258,2018,25,0,0.125,0.125,82.92730758,0.272727273
2128200,2015,25,0,0.352941176,0.470588235,85.47242962,0.333333333
2254794,2018,25,0,0.142857143,0.19047619,78.11457362,0.153846154
2295780,2018,25,0,0.19047619,0.19047619,86.53713025,0.333333333
2210136,2015,25,0,0.086956522,0.130434783,81.2287503,0.125
2214684,2015,25,0,0.1,0.1,84.64228529,0
2127816,2017,24,0,0.090909091,0.090909091,90.37106959,0.411764706
2270748,2016,24,4,0,0,80.94045151,0
2215248,2017,24,0,0.047619048,0.047619048,80.03999616,0.285714286
2157420,2015,24,0,0.15,0.15,85.64359983,0.25
2542648,2012,23,0,0.136363636,0.136363636,,
2642353,2014,23,0,0.15,0.15,,
1659552,2015,23,0,0.3,0.35,76.50306465,0
2222964,2016,23,0,0.090909091,0.090909091,85.43490236,0
2176518,2015,23,0,0.1875,0.25,84.78408555,0.25
2253876,2016,23,1,0.272727273,0.318181818,81.50711142,0.071428571
2291130,2018,23,0,0.333333333,0.380952381,84.40915071,0
2818234,2015,22,0,0.105263158,0.105263158,71.15663488,0
2242458,2018,22,0,0.117647059,0.117647059,79.95566238,0
2270502,2018,22,0,0.157894737,0.157894737,80.91819469,0.133333333
2524133,2011,21,0,0.055555556,0.111111111,,
2728741,2013,21,0,0.166666667,0.166666667,,
2274240,2018,21,0,0.428571429,0.619047619,97.28258319,0.727272727
2212326,2018,21,0,0.411764706,0.529411765,83.06374104,0.363636364
2473004,2013,20,0,0.222222222,0.444444444,,
2732099,2011,20,0,0.235294118,0.411764706,,
2163930,2015,20,1,0.1875,0.25,86.00023103,0.333333333
2233896,2016,20,0,0.1875,0.1875,83.3939949,0
2740103,2016,19,0,0.235294118,0.470588235,84.43946293,0.25
2865108,2016,19,2,0.055555556,0.055555556,81.81413956,0
2270592,2018,19,0,0.2,0.266666667,88.72957833,0.25
2250024,2018,19,0,0.176470588,0.235294118,83.97332552,0
2259852,2017,19,0,0.166666667,0.166666667,74.11702341,0
2204952,2018,19,0,0.176470588,0.235294118,91.07606761,0.166666667
2238042,2018,19,0,0.058823529,0.117647059,76.87979333,0
2493796,2010,18,0,0.2,0.2,,
2862900,2016,18,0,0.142857143,0.214285714,77.00825183,0
2246604,2017,18,0,0,0,81.05016349,0.111111111
1592208,2017,18,0,0.230769231,0.307692308,90.95369833,0.222222222
2273214,2017,18,0,0.153846154,0.153846154,84.79288379,0
2127930,2017,17,0,0.285714286,0.5,94.77102372,0.6
2235216,2016,17,0,0.071428571,0.071428571,93.57367515,0.4
2196306,2015,17,0,0.066666667,0.066666667,80.78482743,0
2221146,2017,17,0,0.214285714,0.214285714,97.95169562,0.666666667
2206524,2016,17,0,0.133333333,0.133333333,78.65882161,0
2191740,2016,17,0,0,0,83.49152559,0.166666667
2231652,2017,17,0,0.083333333,0.083333333,77.77237182,0
2401819,2011,16,7,0.285714286,0.285714286,,
2729224,2011,16,0,0.230769231,0.307692308,,
2874354,2016,16,0,0.083333333,0.083333333,86.02571021,0.666666667
2175318,2015,16,0,0,0,83.6775632,0
2237142,2018,16,0,0.285714286,0.5,85.93719952,0.222222222
2232846,2018,16,0,0.066666667,0.2,93.3242094,0.444444444
2726556,2012,15,0,0.153846154,0.153846154,,
2256828,2018,15,0,0.076923077,0.076923077,79.23352621,0.125
2232078,2017,15,0,0.142857143,0.142857143,74.87717829,0
2222340,2017,15,0,0.083333333,0.083333333,72.32742259,0
2226546,2018,15,0,0.333333333,0.4,88.9144187,0.388888889
1606092,2016,15,0,0.071428571,0.071428571,83.27497244,0.166666667
2738194,2012,14,0,0.230769231,0.307692308,,
2209758,2016,14,0,0.230769231,0.307692308,80.62666139,0.333333333
2627794,2015,13,1,0.166666667,0.166666667,81.66990137,0
2820350,2013,13,0,0.153846154,0.230769231,,
2240364,2018,13,0,0.181818182,0.181818182,81.15060251,0
1613850,2014,13,0,0.461538462,0.615384615,70.41428178,0
2236908,2017,13,1,0.4,0.5,86.96082188,0.333333333
2277672,2018,13,0,0.2,0.4,86.31018513,0
2182170,2015,13,0,0.090909091,0.090909091,74.84343242,0
1825500,2016,13,0,0.4,0.5,89.30213318,0.25
2587084,2010,12,0,0.272727273,0.454545455,,
2634211,2012,12,0,0,0,,
2905128,2016,12,0,0.090909091,0.181818182,,
2280546,2018,12,0,0.222222222,0.333333333,90.48922726,0.75
2195460,2014,12,0,0.1,0.1,NULL,NULL
2250006,2016,12,0,0.333333333,0.333333333,82.90956359,0.142857143
2166480,2015,12,0,0.25,0.25,71.86709489,0
2517325,2011,11,0,0.090909091,0.090909091,,
2261604,2018,11,0,0,0,81.77135686,0.166666667
2261292,2017,11,0,0,0,82.77293393,0.142857143
2127444,2016,11,5,0.222222222,0.333333333,94.14641819,0.5
2273574,2018,11,0,0.111111111,0.111111111,83.07261029,0.4
2186808,2017,11,0,0.375,0.5,84.24777359,0.125
2200668,2015,11,0,0.3,0.3,87.26450313,0.5
2214456,2016,11,0,0.444444444,0.555555556,85.02572343,0.5
609613,2012,10,0,0.4,0.4,,
2253378,2018,10,0,0.25,0.625,95.2685433,0.5
2217924,2016,9,0,0.222222222,0.333333333,100.5312693,1
2158908,2018,9,0,0.285714286,0.714285714,91.6999389,0.428571429
2233038,2018,9,0,0.285714286,0.857142857,88.2677862,0.333333333
2265534,2018,9,0,0.142857143,0.142857143,94.79167376,0.333333333
2190714,2016,9,0,0.111111111,0.222222222,83.34952827,0.25
2211780,2016,9,0,0.285714286,0.428571429,83.91593048,0.166666667
2249826,2017,9,0,0.111111111,0.111111111,85.96607324,0.333333333
2231334,2016,9,0,0,0,76.98537686,0
2132358,2014,9,0,0.142857143,0.142857143,NULL,NULL
2783251,2015,8,0,0.285714286,0.571428571,,
2796407,2015,8,0,0.333333333,0.333333333,,
2233572,2017,8,0,0.5,0.666666667,88.1622112,0.2
2219118,2017,8,0,0.142857143,0.142857143,86.12590681,0
2247432,2016,7,0,0.333333333,0.333333333,87.98298842,0.2
2127948,2015,7,0,0.166666667,0.166666667,95.72377816,0.5
2151876,2018,7,0,0,0,77.08724666,0
2215194,2017,7,0,0.2,0.8,99.09755686,0.666666667
2164134,2016,7,0,0.285714286,0.285714286,77.94791644,0.2
2216628,2018,7,0,0,0,94.69302455,0.6
1714836,2018,7,0,0,0,86.31204586,0.2
2215212,2015,7,0,0.2,0.2,78.61486478,0
2225826,2018,7,0,0,0,79.7821,0
2176188,2014,6,0,0.666666667,2,102.2864972,1
2257422,2018,6,0,0.166666667,0.166666667,77.92209966,0.2
2226024,2016,6,0,0,0,75.20849761,0
2189016,2018,6,2,0.5,0.5,89.51139709,0.25
2185152,2018,6,0,0,0,83.4922,0
2494302,2010,5,0,0.4,0.4,,
2231994,2017,5,0,0,0,61.8628523,0
2150100,2015,5,0,0,0,69.04236786,0
2231898,2018,4,0,0,0,NULL,NULL
2220198,2017,4,0,0.25,0.25,90.2991098,0.5
2216454,2018,4,0,0,0,NULL,NULL
2200518,2017,4,0,0,0,84.845873,0
2247606,2015,4,0,0,0,NULL,NULL
2211966,2017,4,0,0,0,85.89186567,0
2246154,2018,4,0,0.25,0.25,88.72357564,0
2245848,2018,4,0,0,0,87.34323431,0
2190654,2016,4,0,0,0,NULL,NULL
2246610,2017,4,0,0,0,78.61253769,0
2197620,2015,4,0,0.25,0.25,80.36319003,0
2170800,2016,4,0,0,0,85.62191817,0.25
2174322,2015,4,0,0.5,1,NULL,NULL
2678785,2014,3,0,0,0,,
2688951,2015,3,0,0,0,,
2228442,2018,3,0,0,0,69.23529613,0
2232048,2016,3,0,0,0,NULL,NULL
2249322,2018,3,0,0,0,NULL,NULL
2173776,2016,3,0,0,0,82.10056381,0
2007882,2016,3,0,0.333333333,0.666666667,85.29917912,0
2176488,2018,3,0,0,0,88.4113892,0.5
2153808,2017,3,0,0,0,74.13535517,0
2235420,2018,3,0,0.333333333,0.333333333,102.8885634,1
2166696,2014,3,0,0.333333333,0.333333333,83.35720296,0
2275302,2018,3,0,0,0,76.29635894,0
1613682,2014,3,0,0,0,NULL,NULL
2499546,2012,2,0,0,0,,
2776075,2014,2,0,0,0,,
1730154,2018,2,0,0,0,83.92727555,0.5
2226126,2015,2,0,0,0,95.04572141,1
2254266,2018,2,0,0,0,93.33339226,0
2169780,2016,2,0,0.5,0.5,93.2838006,0
2228388,2018,2,0,0,0,NULL,NULL
2242968,2017,2,0,0,0,85.07420573,0
2218152,2016,2,0,0,0,NULL,NULL
2244258,2018,2,0,0,0,NULL,NULL
2224902,2017,2,0,0,0,NULL,NULL
2188140,2015,2,0,0.5,0.5,83.92537445,0
2214732,2018,2,0,0,0,NULL,NULL
2218872,2016,2,0,0,0,45.84469162,0
2220888,2015,2,0,0,0,87.27342991,0
2193084,2015,2,0,0,0,NULL,NULL
2242440,2017,1,0,0,0,NULL,NULL
2255088,2017,1,0,0,0,NULL,NULL
2150340,2016,1,0,0,0,82.82377232,0
2256282,2018,1,0,0,0,NULL,NULL
2196132,2016,1,0,0,0,NULL,NULL
2273532,2018,1,0,0,0,98.04430062,1
2216274,2018,1,0,0,0,NULL,NULL
2224656,2016,1,0,0,0,80.37539168,0
2142960,2017,1,0,0,0,92.73068348,0
2127888,2017,1,0,0,0,NULL,NULL
2251320,2016,1,0,0,0,NULL,NULL
2270472,2017,1,0,0,0,NULL,NULL
2239518,2017,1,0,0,0,NULL,NULL
2231748,2016,1,0,0,0,79.59348757,0
2194896,2017,1,0,0,0,NULL,NULL
2146554,2015,1,0,0,0,81.96739106,0
2210754,2016,1,0,0,0,NULL,NULL
2217156,2018,1,0,0,0,NULL,NULL
2164416,2016,1,0,0,0,95.49847242,1
2230242,2018,1,0,0,0,NULL,NULL
2265900,2018,1,0,0,0,93.99038004,0
2259408,2018,1,0,0,0,NULL,NULL
2178804,2017,1,0,0,0,NULL,NULL
2252244,2018,1,0,0,0,NULL,NULL
2242182,2016,1,0,0,0,NULL,NULL
2236920,2016,1,0,0,0,NULL,NULL
2401819,2010,0,2,0,0,,
2499454,2016,0,0,0,0,,
2636695,2011,0,0,0,0,,
